Time,RA2,RA1,
1.1142378e-05,1.04000e-01,3.36000e+00,
1.1162378e-05,1.04000e-01,3.36000e+00,
1.1182377e-05,1.04000e-01,3.32000e+00,
1.1202377e-05,1.00000e-01,3.36000e+00,
1.1222377e-05,1.00000e-01,3.36000e+00,
1.1242377e-05,1.00000e-01,3.32000e+00,
1.1262377e-05,1.00000e-01,3.36000e+00,
1.1282376e-05,1.04000e-01,3.36000e+00,
1.1302376e-05,1.04000e-01,3.36000e+00,
1.1322376e-05,1.04000e-01,3.36000e+00,
1.1342376e-05,1.04000e-01,3.32000e+00,
1.1362376e-05,1.00000e-01,3.36000e+00,
1.1382375e-05,1.00000e-01,3.32000e+00,
1.1402375e-05,1.04000e-01,3.36000e+00,
1.1422375e-05,1.08000e-01,3.36000e+00,
1.1442375e-05,1.08000e-01,3.36000e+00,
1.1462374e-05,1.04000e-01,3.36000e+00,
1.1482374e-05,1.00000e-01,3.32000e+00,
1.1502374e-05,1.00000e-01,3.32000e+00,
1.1522374e-05,1.04000e-01,3.32000e+00,
1.1542374e-05,1.04000e-01,3.36000e+00,
1.1562373e-05,1.08000e-01,3.32000e+00,
1.1582373e-05,1.04000e-01,3.32000e+00,
1.1602373e-05,1.04000e-01,3.32000e+00,
1.1622373e-05,1.04000e-01,3.36000e+00,
1.1642373e-05,1.04000e-01,3.32000e+00,
1.1662372e-05,1.04000e-01,3.32000e+00,
1.1682372e-05,1.04000e-01,3.36000e+00,
1.1702372e-05,1.08000e-01,3.36000e+00,
1.1722372e-05,1.08000e-01,3.36000e+00,
1.1742371e-05,1.04000e-01,3.32000e+00,
1.1762371e-05,1.00000e-01,3.32000e+00,
1.1782371e-05,1.04000e-01,3.32000e+00,
1.1802371e-05,1.04000e-01,3.32000e+00,
1.1822371e-05,1.08000e-01,3.36000e+00,
1.1842370e-05,1.08000e-01,3.36000e+00,
1.1862370e-05,1.04000e-01,3.36000e+00,
1.1882370e-05,1.04000e-01,3.36000e+00,
1.1902370e-05,1.04000e-01,3.32000e+00,
1.1922370e-05,1.04000e-01,3.32000e+00,
1.1942369e-05,1.08000e-01,3.36000e+00,
1.1962369e-05,1.08000e-01,3.36000e+00,
1.1982369e-05,1.08000e-01,3.36000e+00,
1.2002369e-05,1.08000e-01,3.36000e+00,
1.2022369e-05,1.04000e-01,3.36000e+00,
1.2042368e-05,1.04000e-01,3.36000e+00,
1.2062368e-05,1.08000e-01,3.36000e+00,
1.2082368e-05,1.08000e-01,3.36000e+00,
1.2102368e-05,1.12000e-01,3.36000e+00,
1.2122367e-05,1.08000e-01,3.36000e+00,
1.2142367e-05,1.04000e-01,3.36000e+00,
1.2162367e-05,1.04000e-01,3.36000e+00,
1.2182367e-05,1.04000e-01,3.32000e+00,
1.2202367e-05,1.08000e-01,3.32000e+00,
1.2222366e-05,1.08000e-01,3.36000e+00,
1.2242366e-05,1.12000e-01,3.36000e+00,
1.2262366e-05,1.08000e-01,3.36000e+00,
1.2282366e-05,1.08000e-01,3.32000e+00,
1.2302366e-05,1.04000e-01,3.36000e+00,
1.2322365e-05,1.08000e-01,3.32000e+00,
1.2342365e-05,1.08000e-01,3.36000e+00,
1.2362365e-05,1.12000e-01,3.36000e+00,
1.2382365e-05,1.12000e-01,3.32000e+00,
1.2402365e-05,1.08000e-01,3.32000e+00,
1.2422364e-05,1.08000e-01,3.36000e+00,
1.2442364e-05,1.04000e-01,3.32000e+00,
1.2462364e-05,1.08000e-01,3.36000e+00,
1.2482364e-05,1.16000e-01,3.32000e+00,
1.2502363e-05,1.16000e-01,3.36000e+00,
1.2522363e-05,1.12000e-01,3.32000e+00,
1.2542363e-05,1.08000e-01,3.32000e+00,
1.2562363e-05,1.08000e-01,3.36000e+00,
1.2582363e-05,1.08000e-01,3.32000e+00,
1.2602362e-05,1.12000e-01,3.36000e+00,
1.2622362e-05,1.16000e-01,3.36000e+00,
1.2642362e-05,1.16000e-01,3.36000e+00,
1.2662362e-05,1.12000e-01,3.36000e+00,
1.2682362e-05,1.08000e-01,3.36000e+00,
1.2702361e-05,1.08000e-01,3.36000e+00,
1.2722361e-05,1.08000e-01,3.36000e+00,
1.2742361e-05,1.12000e-01,3.36000e+00,
1.2762361e-05,1.12000e-01,3.32000e+00,
1.2782360e-05,1.12000e-01,3.32000e+00,
1.2802360e-05,1.08000e-01,3.36000e+00,
1.2822360e-05,1.08000e-01,3.32000e+00,
1.2842360e-05,1.08000e-01,3.32000e+00,
1.2862360e-05,1.08000e-01,3.32000e+00,
1.2882359e-05,1.12000e-01,3.36000e+00,
1.2902359e-05,1.16000e-01,3.32000e+00,
1.2922359e-05,1.16000e-01,3.32000e+00,
1.2942359e-05,1.12000e-01,3.32000e+00,
1.2962359e-05,1.08000e-01,3.36000e+00,
1.2982358e-05,1.08000e-01,3.36000e+00,
1.3002358e-05,1.16000e-01,3.32000e+00,
1.3022358e-05,1.16000e-01,3.36000e+00,
1.3042358e-05,1.16000e-01,3.36000e+00,
1.3062358e-05,1.12000e-01,3.36000e+00,
1.3082357e-05,1.12000e-01,3.36000e+00,
1.3102357e-05,1.08000e-01,3.32000e+00,
1.3122357e-05,1.12000e-01,3.36000e+00,
1.3142357e-05,1.16000e-01,3.36000e+00,
1.3162356e-05,1.16000e-01,3.36000e+00,
1.3182356e-05,1.16000e-01,3.32000e+00,
1.3202356e-05,1.12000e-01,3.32000e+00,
1.3222356e-05,1.08000e-01,3.36000e+00,
1.3242356e-05,1.08000e-01,3.36000e+00,
1.3262355e-05,1.16000e-01,3.36000e+00,
1.3282355e-05,1.16000e-01,3.36000e+00,
1.3302355e-05,1.16000e-01,3.36000e+00,
1.3322355e-05,1.16000e-01,3.32000e+00,
1.3342355e-05,1.16000e-01,3.36000e+00,
1.3362354e-05,1.12000e-01,3.32000e+00,
1.3382354e-05,1.12000e-01,3.32000e+00,
1.3402354e-05,1.16000e-01,3.36000e+00,
1.3422354e-05,1.20000e-01,3.36000e+00,
1.3442354e-05,1.20000e-01,3.36000e+00,
1.3462353e-05,1.16000e-01,3.32000e+00,
1.3482353e-05,1.16000e-01,3.32000e+00,
1.3502353e-05,1.12000e-01,3.32000e+00,
1.3522353e-05,1.16000e-01,3.36000e+00,
1.3542352e-05,1.16000e-01,3.32000e+00,
1.3562352e-05,1.16000e-01,3.36000e+00,
1.3582352e-05,1.16000e-01,3.36000e+00,
1.3602352e-05,1.16000e-01,3.36000e+00,
1.3622352e-05,1.16000e-01,3.32000e+00,
1.3642351e-05,1.16000e-01,3.32000e+00,
1.3662351e-05,1.16000e-01,3.32000e+00,
1.3682351e-05,1.20000e-01,3.36000e+00,
1.3702351e-05,1.20000e-01,3.36000e+00,
1.3722351e-05,1.20000e-01,3.36000e+00,
1.3742350e-05,1.16000e-01,3.36000e+00,
1.3762350e-05,1.16000e-01,3.36000e+00,
1.3782350e-05,1.16000e-01,3.36000e+00,
1.3802350e-05,1.16000e-01,3.36000e+00,
1.3822350e-05,1.20000e-01,3.32000e+00,
1.3842349e-05,1.20000e-01,3.36000e+00,
1.3862349e-05,1.20000e-01,3.36000e+00,
1.3882349e-05,1.16000e-01,3.32000e+00,
1.3902349e-05,1.16000e-01,3.32000e+00,
1.3922348e-05,1.16000e-01,3.36000e+00,
1.3942348e-05,1.16000e-01,3.36000e+00,
1.3962348e-05,1.20000e-01,3.32000e+00,
1.3982348e-05,1.20000e-01,3.36000e+00,
1.4002348e-05,1.16000e-01,3.36000e+00,
1.4022347e-05,1.16000e-01,3.36000e+00,
1.4042347e-05,1.16000e-01,3.32000e+00,
1.4062347e-05,1.16000e-01,3.36000e+00,
1.4082347e-05,1.20000e-01,3.36000e+00,
1.4102347e-05,1.20000e-01,3.36000e+00,
1.4122346e-05,1.24000e-01,3.36000e+00,
1.4142346e-05,1.20000e-01,3.32000e+00,
1.4162346e-05,1.16000e-01,3.36000e+00,
1.4182346e-05,1.16000e-01,3.36000e+00,
1.4202345e-05,1.20000e-01,3.36000e+00,
1.4222345e-05,1.20000e-01,3.32000e+00,
1.4242345e-05,1.20000e-01,3.36000e+00,
1.4262345e-05,1.20000e-01,3.36000e+00,
1.4282345e-05,1.16000e-01,3.36000e+00,
1.4302344e-05,1.16000e-01,3.36000e+00,
1.4322344e-05,1.16000e-01,3.36000e+00,
1.4342344e-05,1.20000e-01,3.36000e+00,
1.4362344e-05,1.24000e-01,3.32000e+00,
1.4382344e-05,1.24000e-01,3.36000e+00,
1.4402343e-05,1.20000e-01,3.36000e+00,
1.4422343e-05,1.16000e-01,3.36000e+00,
1.4442343e-05,1.16000e-01,3.36000e+00,
1.4462343e-05,1.20000e-01,3.32000e+00,
1.4482343e-05,1.24000e-01,3.32000e+00,
1.4502342e-05,1.24000e-01,3.36000e+00,
1.4522342e-05,1.20000e-01,3.36000e+00,
1.4542342e-05,1.20000e-01,3.36000e+00,
1.4562342e-05,1.16000e-01,3.32000e+00,
1.4582341e-05,1.20000e-01,3.32000e+00,
1.4602341e-05,1.20000e-01,3.32000e+00,
1.4622341e-05,1.24000e-01,3.36000e+00,
1.4642341e-05,1.24000e-01,3.32000e+00,
1.4662341e-05,1.24000e-01,3.36000e+00,
1.4682340e-05,1.20000e-01,3.32000e+00,
1.4702340e-05,1.20000e-01,3.36000e+00,
1.4722340e-05,1.20000e-01,3.36000e+00,
1.4742340e-05,1.24000e-01,3.36000e+00,
1.4762340e-05,1.24000e-01,3.36000e+00,
1.4782339e-05,1.24000e-01,3.36000e+00,
1.4802339e-05,1.24000e-01,3.32000e+00,
1.4822339e-05,1.20000e-01,3.36000e+00,
1.4842339e-05,1.20000e-01,3.36000e+00,
1.4862339e-05,1.20000e-01,3.32000e+00,
1.4882338e-05,1.24000e-01,3.36000e+00,
1.4902338e-05,1.24000e-01,3.32000e+00,
1.4922338e-05,1.24000e-01,3.32000e+00,
1.4942338e-05,1.24000e-01,3.36000e+00,
1.4962337e-05,1.20000e-01,3.36000e+00,
1.4982337e-05,1.20000e-01,3.36000e+00,
1.5002337e-05,1.24000e-01,3.32000e+00,
1.5022337e-05,1.24000e-01,3.36000e+00,
1.5042337e-05,1.24000e-01,3.36000e+00,
1.5062336e-05,1.24000e-01,3.36000e+00,
1.5082336e-05,1.20000e-01,3.32000e+00,
1.5102336e-05,1.20000e-01,3.36000e+00,
1.5122336e-05,1.24000e-01,3.36000e+00,
1.5142336e-05,1.24000e-01,3.36000e+00,
1.5162335e-05,1.24000e-01,3.36000e+00,
1.5182335e-05,1.24000e-01,3.36000e+00,
1.5202335e-05,1.24000e-01,3.36000e+00,
1.5222335e-05,1.24000e-01,3.36000e+00,
1.5242334e-05,1.20000e-01,3.32000e+00,
1.5262334e-05,1.24000e-01,3.36000e+00,
1.5282334e-05,1.24000e-01,3.32000e+00,
1.5302334e-05,1.28000e-01,3.36000e+00,
1.5322334e-05,1.24000e-01,3.36000e+00,
1.5342333e-05,1.24000e-01,3.32000e+00,
1.5362333e-05,1.20000e-01,3.32000e+00,
1.5382333e-05,1.20000e-01,3.36000e+00,
1.5402333e-05,1.28000e-01,3.32000e+00,
1.5422333e-05,1.28000e-01,3.32000e+00,
1.5442332e-05,1.32000e-01,3.36000e+00,
1.5462332e-05,1.24000e-01,3.32000e+00,
1.5482332e-05,8.40000e-02,3.28000e+00,
1.5502332e-05,1.52000e-01,3.36000e+00,
1.5522332e-05,1.60000e-01,3.36000e+00,
1.5542331e-05,1.00000e-01,3.28000e+00,
1.5562331e-05,1.32000e-01,3.36000e+00,
1.5582331e-05,1.52000e-01,3.36000e+00,
1.5602331e-05,1.16000e-01,3.32000e+00,
1.5622330e-05,1.20000e-01,3.32000e+00,
1.5642330e-05,1.28000e-01,3.32000e+00,
1.5662330e-05,6.80000e-02,3.32000e+00,
1.5682330e-05,1.28000e-01,3.32000e+00,
1.5702330e-05,1.64000e-01,3.36000e+00,
1.5722329e-05,1.04000e-01,3.32000e+00,
1.5742329e-05,1.16000e-01,3.32000e+00,
1.5762329e-05,1.48000e-01,3.36000e+00,
1.5782329e-05,1.40000e-01,3.36000e+00,
1.5802329e-05,1.32000e-01,3.36000e+00,
1.5822328e-05,1.52000e-01,3.36000e+00,
1.5842328e-05,1.36000e-01,3.32000e+00,
1.5862328e-05,1.40000e-01,3.36000e+00,
1.5882328e-05,1.32000e-01,3.32000e+00,
1.5902328e-05,1.04000e-01,3.36000e+00,
1.5922327e-05,1.08000e-01,3.32000e+00,
1.5942327e-05,1.28000e-01,3.32000e+00,
1.5962327e-05,1.28000e-01,3.36000e+00,
1.5982327e-05,1.24000e-01,3.32000e+00,
1.6002326e-05,1.44000e-01,3.36000e+00,
1.6022326e-05,1.36000e-01,3.32000e+00,
1.6042326e-05,1.32000e-01,3.36000e+00,
1.6062326e-05,1.40000e-01,3.32000e+00,
1.6082326e-05,1.28000e-01,3.32000e+00,
1.6102325e-05,1.24000e-01,3.36000e+00,
1.6122325e-05,1.32000e-01,3.36000e+00,
1.6142325e-05,1.16000e-01,3.32000e+00,
1.6162325e-05,1.12000e-01,3.32000e+00,
1.6182325e-05,1.24000e-01,3.32000e+00,
1.6202324e-05,1.28000e-01,3.36000e+00,
1.6222324e-05,1.28000e-01,3.32000e+00,
1.6242324e-05,1.40000e-01,3.32000e+00,
1.6262324e-05,1.48000e-01,3.36000e+00,
1.6282323e-05,1.40000e-01,3.36000e+00,
1.6302323e-05,1.40000e-01,3.36000e+00,
1.6322323e-05,1.36000e-01,3.36000e+00,
1.6342323e-05,1.32000e-01,3.32000e+00,
1.6362323e-05,1.32000e-01,3.36000e+00,
1.6382322e-05,1.24000e-01,3.32000e+00,
1.6402322e-05,1.16000e-01,3.32000e+00,
1.6422322e-05,1.20000e-01,3.32000e+00,
1.6442322e-05,1.24000e-01,3.36000e+00,
1.6462322e-05,1.28000e-01,3.36000e+00,
1.6482321e-05,1.36000e-01,3.32000e+00,
1.6502321e-05,1.40000e-01,3.36000e+00,
1.6522321e-05,1.36000e-01,3.36000e+00,
1.6542321e-05,1.36000e-01,3.36000e+00,
1.6562321e-05,1.32000e-01,3.32000e+00,
1.6582320e-05,1.28000e-01,3.36000e+00,
1.6602320e-05,1.32000e-01,3.32000e+00,
1.6622320e-05,1.36000e-01,3.36000e+00,
1.6642320e-05,1.32000e-01,3.36000e+00,
1.6662319e-05,1.28000e-01,3.32000e+00,
1.6682319e-05,1.28000e-01,3.32000e+00,
1.6702319e-05,1.24000e-01,3.32000e+00,
1.6722319e-05,1.32000e-01,3.32000e+00,
1.6742319e-05,1.36000e-01,3.36000e+00,
1.6762318e-05,1.40000e-01,3.36000e+00,
1.6782318e-05,1.40000e-01,3.36000e+00,
1.6802318e-05,1.36000e-01,3.36000e+00,
1.6822318e-05,1.28000e-01,3.32000e+00,
1.6842318e-05,1.32000e-01,3.32000e+00,
1.6862317e-05,1.28000e-01,3.36000e+00,
1.6882317e-05,1.32000e-01,3.32000e+00,
1.6902317e-05,1.36000e-01,3.36000e+00,
1.6922317e-05,1.36000e-01,3.32000e+00,
1.6942317e-05,1.32000e-01,3.32000e+00,
1.6962316e-05,1.40000e-01,3.36000e+00,
1.6982316e-05,1.40000e-01,3.36000e+00,
1.7002316e-05,1.36000e-01,3.36000e+00,
1.7022316e-05,1.40000e-01,3.36000e+00,
1.7042315e-05,1.32000e-01,3.36000e+00,
1.7062315e-05,1.32000e-01,3.32000e+00,
1.7082315e-05,1.28000e-01,3.32000e+00,
1.7102315e-05,1.20000e-01,3.32000e+00,
1.7122315e-05,1.28000e-01,3.32000e+00,
1.7142314e-05,1.32000e-01,3.32000e+00,
1.7162314e-05,1.36000e-01,3.32000e+00,
1.7182314e-05,1.40000e-01,3.32000e+00,
1.7202314e-05,1.36000e-01,3.36000e+00,
1.7222314e-05,1.40000e-01,3.36000e+00,
1.7242313e-05,1.36000e-01,3.32000e+00,
1.7262313e-05,1.40000e-01,3.36000e+00,
1.7282313e-05,1.40000e-01,3.32000e+00,
1.7302313e-05,1.32000e-01,3.36000e+00,
1.7322312e-05,1.36000e-01,3.32000e+00,
1.7342312e-05,1.32000e-01,3.36000e+00,
1.7362312e-05,1.24000e-01,3.36000e+00,
1.7382312e-05,1.36000e-01,3.32000e+00,
1.7402312e-05,1.40000e-01,3.36000e+00,
1.7422311e-05,1.40000e-01,3.36000e+00,
1.7442311e-05,1.44000e-01,3.32000e+00,
1.7462311e-05,1.48000e-01,3.36000e+00,
1.7482311e-05,1.36000e-01,3.36000e+00,
1.7502311e-05,1.36000e-01,3.36000e+00,
1.7522310e-05,1.36000e-01,3.36000e+00,
1.7542310e-05,1.32000e-01,3.32000e+00,
1.7562310e-05,1.32000e-01,3.32000e+00,
1.7582310e-05,1.32000e-01,3.32000e+00,
1.7602310e-05,1.28000e-01,3.32000e+00,
1.7622309e-05,1.32000e-01,3.36000e+00,
1.7642309e-05,1.36000e-01,3.32000e+00,
1.7662309e-05,1.40000e-01,3.36000e+00,
1.7682309e-05,1.48000e-01,3.36000e+00,
1.7702308e-05,1.52000e-01,3.36000e+00,
1.7722308e-05,1.44000e-01,3.36000e+00,
1.7742308e-05,1.40000e-01,3.36000e+00,
1.7762308e-05,1.36000e-01,3.36000e+00,
1.7782308e-05,1.32000e-01,3.32000e+00,
1.7802307e-05,1.32000e-01,3.36000e+00,
1.7822307e-05,1.32000e-01,3.32000e+00,
1.7842307e-05,1.36000e-01,3.32000e+00,
1.7862307e-05,1.36000e-01,3.36000e+00,
1.7882307e-05,1.36000e-01,3.32000e+00,
1.7902306e-05,1.40000e-01,3.36000e+00,
1.7922306e-05,1.40000e-01,3.36000e+00,
1.7942306e-05,1.48000e-01,3.32000e+00,
1.7962306e-05,1.52000e-01,3.36000e+00,
1.7982306e-05,1.44000e-01,3.36000e+00,
1.8002305e-05,1.36000e-01,3.36000e+00,
1.8022305e-05,1.36000e-01,3.36000e+00,
1.8042305e-05,1.32000e-01,3.36000e+00,
1.8062305e-05,1.28000e-01,3.32000e+00,
1.8082304e-05,1.36000e-01,3.32000e+00,
1.8102304e-05,1.36000e-01,3.32000e+00,
1.8122304e-05,1.36000e-01,3.32000e+00,
1.8142304e-05,1.44000e-01,3.36000e+00,
1.8162304e-05,1.40000e-01,3.36000e+00,
1.8182303e-05,1.44000e-01,3.32000e+00,
1.8202303e-05,1.52000e-01,3.36000e+00,
1.8222303e-05,1.56000e-01,3.36000e+00,
1.8242303e-05,1.44000e-01,3.36000e+00,
1.8262303e-05,1.40000e-01,3.32000e+00,
1.8282302e-05,1.36000e-01,3.32000e+00,
1.8302302e-05,1.28000e-01,3.36000e+00,
1.8322302e-05,1.32000e-01,3.32000e+00,
1.8342302e-05,1.32000e-01,3.32000e+00,
1.8362301e-05,1.48000e-01,3.32000e+00,
1.8382301e-05,1.40000e-01,3.36000e+00,
1.8402301e-05,1.40000e-01,3.32000e+00,
1.8422301e-05,1.52000e-01,3.36000e+00,
1.8442301e-05,1.40000e-01,3.36000e+00,
1.8462300e-05,1.48000e-01,3.36000e+00,
1.8482300e-05,1.56000e-01,3.36000e+00,
1.8502300e-05,1.48000e-01,3.32000e+00,
1.8522300e-05,1.40000e-01,3.36000e+00,
1.8542300e-05,1.40000e-01,3.32000e+00,
1.8562299e-05,1.40000e-01,3.36000e+00,
1.8582299e-05,1.28000e-01,3.32000e+00,
1.8602299e-05,1.44000e-01,3.32000e+00,
1.8622299e-05,1.44000e-01,3.32000e+00,
1.8642299e-05,1.40000e-01,3.32000e+00,
1.8662298e-05,1.52000e-01,3.32000e+00,
1.8682298e-05,1.44000e-01,3.36000e+00,
1.8702298e-05,1.40000e-01,3.36000e+00,
1.8722298e-05,1.52000e-01,3.32000e+00,
1.8742297e-05,1.52000e-01,3.36000e+00,
1.8762297e-05,1.48000e-01,3.36000e+00,
1.8782297e-05,1.48000e-01,3.36000e+00,
1.8802297e-05,1.44000e-01,3.36000e+00,
1.8822297e-05,1.32000e-01,3.32000e+00,
1.8842296e-05,1.40000e-01,3.32000e+00,
1.8862296e-05,1.36000e-01,3.32000e+00,
1.8882296e-05,1.40000e-01,3.32000e+00,
1.8902296e-05,1.48000e-01,3.36000e+00,
1.8922296e-05,1.44000e-01,3.32000e+00,
1.8942295e-05,1.44000e-01,3.32000e+00,
1.8962295e-05,1.40000e-01,3.32000e+00,
1.8982295e-05,1.48000e-01,3.32000e+00,
1.9002295e-05,1.40000e-01,3.36000e+00,
1.9022295e-05,1.52000e-01,3.36000e+00,
1.9042294e-05,1.52000e-01,3.36000e+00,
1.9062294e-05,1.40000e-01,3.32000e+00,
1.9082294e-05,1.44000e-01,3.36000e+00,
1.9102294e-05,1.40000e-01,3.32000e+00,
1.9122293e-05,1.40000e-01,3.36000e+00,
1.9142293e-05,1.44000e-01,3.36000e+00,
1.9162293e-05,1.48000e-01,3.36000e+00,
1.9182293e-05,1.48000e-01,3.36000e+00,
1.9202293e-05,1.48000e-01,3.36000e+00,
1.9222292e-05,1.44000e-01,3.36000e+00,
1.9242292e-05,1.48000e-01,3.32000e+00,
1.9262292e-05,1.48000e-01,3.32000e+00,
1.9282292e-05,1.52000e-01,3.32000e+00,
1.9302292e-05,1.52000e-01,3.36000e+00,
1.9322291e-05,1.48000e-01,3.36000e+00,
1.9342291e-05,1.44000e-01,3.36000e+00,
1.9362291e-05,1.40000e-01,3.32000e+00,
1.9382291e-05,1.40000e-01,3.36000e+00,
1.9402290e-05,1.44000e-01,3.36000e+00,
1.9422290e-05,1.48000e-01,3.32000e+00,
1.9442290e-05,1.48000e-01,3.36000e+00,
1.9462290e-05,1.48000e-01,3.36000e+00,
1.9482290e-05,1.44000e-01,3.32000e+00,
1.9502289e-05,1.48000e-01,3.32000e+00,
1.9522289e-05,1.48000e-01,3.32000e+00,
1.9542289e-05,1.52000e-01,3.32000e+00,
1.9562289e-05,1.52000e-01,3.32000e+00,
1.9582289e-05,1.52000e-01,3.36000e+00,
1.9602288e-05,1.48000e-01,3.36000e+00,
1.9622288e-05,1.44000e-01,3.32000e+00,
1.9642288e-05,1.44000e-01,3.32000e+00,
1.9662288e-05,1.48000e-01,3.36000e+00,
1.9682288e-05,1.48000e-01,3.32000e+00,
1.9702287e-05,1.48000e-01,3.36000e+00,
1.9722287e-05,1.52000e-01,3.36000e+00,
1.9742287e-05,1.48000e-01,3.36000e+00,
1.9762287e-05,1.48000e-01,3.36000e+00,
1.9782286e-05,1.48000e-01,3.36000e+00,
1.9802286e-05,1.48000e-01,3.36000e+00,
1.9822286e-05,1.52000e-01,3.32000e+00,
1.9842286e-05,1.52000e-01,3.32000e+00,
1.9862286e-05,1.48000e-01,3.36000e+00,
1.9882285e-05,1.48000e-01,3.32000e+00,
1.9902285e-05,1.44000e-01,3.32000e+00,
1.9922285e-05,1.48000e-01,3.36000e+00,
1.9942285e-05,1.52000e-01,3.36000e+00,
1.9962285e-05,1.52000e-01,3.32000e+00,
1.9982284e-05,1.52000e-01,3.36000e+00,
2.0002284e-05,1.48000e-01,3.32000e+00,
2.0022284e-05,1.48000e-01,3.36000e+00,
2.0042284e-05,1.48000e-01,3.32000e+00,
2.0062284e-05,1.52000e-01,3.32000e+00,
2.0082283e-05,1.52000e-01,3.32000e+00,
2.0102283e-05,1.56000e-01,3.36000e+00,
2.0122283e-05,1.52000e-01,3.32000e+00,
2.0142283e-05,1.48000e-01,3.36000e+00,
2.0162282e-05,1.48000e-01,3.36000e+00,
2.0182282e-05,1.48000e-01,3.36000e+00,
2.0202282e-05,1.48000e-01,3.32000e+00,
2.0222282e-05,1.52000e-01,3.36000e+00,
2.0242282e-05,1.52000e-01,3.36000e+00,
2.0262281e-05,1.52000e-01,3.36000e+00,
2.0282281e-05,1.48000e-01,3.36000e+00,
2.0302281e-05,1.52000e-01,3.32000e+00,
2.0322281e-05,1.52000e-01,3.32000e+00,
2.0342281e-05,1.52000e-01,3.36000e+00,
2.0362280e-05,1.56000e-01,3.36000e+00,
2.0382280e-05,1.52000e-01,3.32000e+00,
2.0402280e-05,1.52000e-01,3.36000e+00,
2.0422280e-05,1.48000e-01,3.36000e+00,
2.0442279e-05,1.48000e-01,3.32000e+00,
2.0462279e-05,1.52000e-01,3.32000e+00,
2.0482279e-05,1.52000e-01,3.32000e+00,
2.0502279e-05,1.56000e-01,3.36000e+00,
2.0522279e-05,1.52000e-01,3.32000e+00,
2.0542278e-05,1.52000e-01,3.32000e+00,
2.0562278e-05,1.48000e-01,3.32000e+00,
2.0582278e-05,1.48000e-01,3.36000e+00,
2.0602278e-05,1.56000e-01,3.36000e+00,
2.0622278e-05,1.56000e-01,3.36000e+00,
2.0642277e-05,1.56000e-01,3.32000e+00,
2.0662277e-05,1.56000e-01,3.36000e+00,
2.0682277e-05,1.48000e-01,3.32000e+00,
2.0702277e-05,1.52000e-01,3.36000e+00,
2.0722277e-05,1.52000e-01,3.36000e+00,
2.0742276e-05,1.56000e-01,3.36000e+00,
2.0762276e-05,1.56000e-01,3.32000e+00,
2.0782276e-05,1.56000e-01,3.32000e+00,
2.0802276e-05,1.52000e-01,3.32000e+00,
2.0822275e-05,1.52000e-01,3.36000e+00,
2.0842275e-05,1.48000e-01,3.32000e+00,
2.0862275e-05,1.52000e-01,3.36000e+00,
2.0882275e-05,1.56000e-01,3.32000e+00,
2.0902275e-05,1.56000e-01,3.32000e+00,
2.0922274e-05,1.56000e-01,3.36000e+00,
2.0942274e-05,1.52000e-01,3.36000e+00,
2.0962274e-05,1.52000e-01,3.36000e+00,
2.0982274e-05,1.52000e-01,3.36000e+00,
2.1002274e-05,1.56000e-01,3.36000e+00,
2.1022273e-05,1.60000e-01,3.36000e+00,
2.1042273e-05,1.56000e-01,3.32000e+00,
2.1062273e-05,1.56000e-01,3.36000e+00,
2.1082273e-05,1.52000e-01,3.32000e+00,
2.1102273e-05,1.56000e-01,3.36000e+00,
2.1122272e-05,1.56000e-01,3.36000e+00,
2.1142272e-05,1.60000e-01,3.32000e+00,
2.1162272e-05,1.64000e-01,3.36000e+00,
2.1182272e-05,1.56000e-01,3.36000e+00,
2.1202271e-05,1.56000e-01,3.32000e+00,
2.1222271e-05,1.48000e-01,3.36000e+00,
2.1242271e-05,1.48000e-01,3.36000e+00,
2.1262271e-05,1.48000e-01,3.32000e+00,
2.1282271e-05,1.56000e-01,3.32000e+00,
2.1302270e-05,1.56000e-01,3.36000e+00,
2.1322270e-05,1.56000e-01,3.36000e+00,
2.1342270e-05,1.52000e-01,3.32000e+00,
2.1362270e-05,1.52000e-01,3.36000e+00,
2.1382270e-05,1.56000e-01,3.36000e+00,
2.1402269e-05,1.56000e-01,3.36000e+00,
2.1422269e-05,1.64000e-01,3.36000e+00,
2.1442269e-05,1.64000e-01,3.36000e+00,
2.1462269e-05,1.60000e-01,3.32000e+00,
2.1482268e-05,1.56000e-01,3.36000e+00,
2.1502268e-05,1.56000e-01,3.36000e+00,
2.1522268e-05,1.52000e-01,3.32000e+00,
2.1542268e-05,1.60000e-01,3.32000e+00,
2.1562268e-05,1.60000e-01,3.32000e+00,
2.1582267e-05,1.60000e-01,3.32000e+00,
2.1602267e-05,1.56000e-01,3.36000e+00,
2.1622267e-05,1.60000e-01,3.36000e+00,
2.1642267e-05,1.60000e-01,3.32000e+00,
2.1662267e-05,1.64000e-01,3.36000e+00,
2.1682266e-05,1.64000e-01,3.36000e+00,
2.1702266e-05,1.64000e-01,3.36000e+00,
2.1722266e-05,1.56000e-01,3.32000e+00,
2.1742266e-05,1.56000e-01,3.36000e+00,
2.1762266e-05,1.52000e-01,3.32000e+00,
2.1782265e-05,1.52000e-01,3.32000e+00,
2.1802265e-05,1.56000e-01,3.32000e+00,
2.1822265e-05,1.60000e-01,3.36000e+00,
2.1842265e-05,1.60000e-01,3.32000e+00,
2.1862264e-05,1.60000e-01,3.32000e+00,
2.1882264e-05,1.60000e-01,3.36000e+00,
